"valmax"
85.4252090454102
85.4252090454102
85.4252090454102
88.0284957885742
88.0284957885742
88.0284957885742
88.4463043212891
88.4463043212891
88.4463043212891
85.3167114257812
85.3167114257812
85.3167114257812
83.6389007568359
83.6389007568359
83.6389007568359
83.3832855224609
83.3832855224609
83.3832855224609
83.3832855224609
84.7934265136719
84.7934265136719
84.7934265136719
85.01123046875
85.01123046875
85.01123046875
80.3715057373047
80.3715057373047
80.3715057373047
79.3608245849609
79.3608245849609
79.3608245849609
81.788215637207
81.788215637207
81.788215637207
81.788215637207
81.788215637207
82.2983551025391
82.2983551025391
82.2983551025391
81.344108581543
81.344108581543
81.344108581543
74.4164352416992
74.4164352416992
74.4164352416992
74.4164352416992
80.7041091918945
80.7041091918945
80.7041091918945
65.8523254394531
65.8523254394531
65.8523254394531
65.8523254394531
79.5180816650391
79.5180816650391
79.5180816650391
79.5180816650391
79.5180816650391
79.5180816650391
79.5180816650391
70.4542465209961
70.4542465209961
70.4542465209961
70.4542465209961
77.496711730957
77.496711730957
77.496711730957
82.6928787231445
82.6928787231445
82.6928787231445
82.6928787231445
82.6928787231445
82.6928787231445
82.6928787231445
82.6928787231445
71.1172637939453
71.1172637939453
71.1172637939453
74.0435638427734
74.0435638427734
74.0435638427734
74.0435638427734
79.9238357543945
79.9238357543945
79.9238357543945
85.8545227050781
85.8545227050781
85.8545227050781
85.8545227050781
85.8545227050781
82.3438339233398
82.3438339233398
82.3438339233398
79.5662994384766
79.5662994384766
79.5662994384766
77.7945175170898
77.7945175170898
77.7945175170898
77.7945175170898
70.6410980224609
70.6410980224609
70.6410980224609
78.6052017211914
78.6052017211914
78.6052017211914
78.9167098999023
78.9167098999023
78.9167098999023
78.9167098999023
72.0621948242188
72.0621948242188
74.7043838500977
62.5336990356445
62.5336990356445
62.5336990356445
62.5336990356445
62.5336990356445
74.0367126464844
62.5336990356445
62.5336990356445
62.5336990356445
62.5336990356445
80.2169876098633
80.2169876098633
80.2169876098633
81.5002746582031
81.5002746582031
81.5002746582031
78.7098617553711
78.7098617553711
78.7098617553711
81.716438293457
82.2983551025391
81.716438293457
82.2983551025391
85.9232864379883
85.9232864379883
85.9232864379883
82.7745208740234
82.7745208740234
82.7745208740234
85.5161666870117
85.5161666870117
85.5161666870117
85.5161666870117
85.5161666870117
85.5161666870117
87.3698654174805
87.3698654174805
87.3698654174805
87.3698654174805
89.9638366699219
89.9638366699219
89.9638366699219
88.0531539916992
88.0531539916992
88.0531539916992
89.4813690185547
89.4813690185547
89.4813690185547
