"valmin"
51.6002731323242
51.6002731323242
51.6002731323242
53.8208236694336
53.8208236694336
53.8208236694336
54.8734245300293
54.8734245300293
54.8734245300293
52.7375335693359
52.7375335693359
52.7375335693359
43.5832862854004
43.5832862854004
43.5832862854004
42.3605461120605
42.3605461120605
42.3605461120605
42.3605461120605
43.9443817138672
43.9443817138672
43.9443817138672
45.5904121398926
45.5904121398926
45.5904121398926
37.2778091430664
37.2778091430664
37.2778091430664
36.0367126464844
36.0367126464844
36.0367126464844
38.8038368225098
38.8038368225098
38.8038368225098
38.8038368225098
38.8038368225098
37.2884941101074
37.2884941101074
37.2884941101074
35.9208221435547
35.9208221435547
35.9208221435547
33.1210975646973
33.1210975646973
33.1210975646973
33.1210975646973
33.8772621154785
33.8772621154785
33.8772621154785
32.6304092407227
32.6304092407227
32.6304092407227
32.6304092407227
35.3147964477539
35.3147964477539
35.3147964477539
35.3147964477539
35.3147964477539
35.3147964477539
35.3147964477539
36.0539741516113
36.0539741516113
36.0539741516113
36.0539741516113
33.8539733886719
33.8539733886719
33.8539733886719
39.3632888793945
39.3632888793945
39.3632888793945
39.3632888793945
39.3632888793945
39.3632888793945
39.3632888793945
39.3632888793945
33.5432891845703
33.5432891845703
33.5432891845703
33.3668479919434
33.3668479919434
33.3668479919434
33.3668479919434
36.6800003051758
36.6800003051758
36.6800003051758
40.747673034668
40.747673034668
40.747673034668
40.747673034668
40.747673034668
35.960823059082
35.960823059082
35.960823059082
35.2520561218262
35.2520561218262
35.2520561218262
35.8241081237793
35.8241081237793
35.8241081237793
35.8241081237793
35.875617980957
35.875617980957
35.875617980957
34.6616439819336
34.6616439819336
34.6616439819336
34.3860282897949
34.3860282897949
34.3860282897949
34.3860282897949
32.854248046875
32.854248046875
33.4095878601074
33.2904090881348
33.2904090881348
33.2904090881348
33.2904090881348
33.2904090881348
33.6758918762207
33.2904090881348
33.2904090881348
33.2904090881348
33.2904090881348
35.032054901123
35.032054901123
35.032054901123
34.6627388000488
34.6627388000488
34.6627388000488
35.7654800415039
35.7654800415039
35.7654800415039
40.9386291503906
37.2884941101074
40.9386291503906
37.2884941101074
50.3997268676758
50.3997268676758
50.3997268676758
48.9046592712402
48.9046592712402
48.9046592712402
42.1320533752441
42.1320533752441
42.1320533752441
42.1320533752441
42.1320533752441
42.1320533752441
44.1295890808105
44.1295890808105
44.1295890808105
44.1295890808105
47.0717811584473
47.0717811584473
47.0717811584473
51.6021919250488
51.6021919250488
51.6021919250488
51.1783561706543
51.1783561706543
51.1783561706543
